Gene_Set	Direction	Enrichment	n	b	N	B	p.value	Driver_Genes	adj.p.val
HALLMARK_APOPTOSIS	UP	2.2727440140337	3559	73	16399	73	4.27709989647695e-09	TAP1,LGALS3,GPX3,TNFSF10,DPYD,IL1B,IRF1,CD2,HMOX1,CD44,TNF,IFNGR1,CASP4,BIRC3,PMAIP1,EREG,CASP1,SAT1,CLU,HMGB2,CD14,PLCB2,BGN,GNA15,SQSTM1,LEF1,PDGFRB,PPT1,IGF2R,ANXA1,DCN,TIMP1,ATF3,LMNA,IER3,SMAD7,TSPO,APP,NEDD9,HGF,PSEN1,CASP8,MCL1,FDXR,RELA,CAV1,RNASEL,GSTM1,KRT18,ISG20,CASP2,TIMP3,BTG2,CCND1,CDC25B,PRF1,LUM,TXNIP,TGFB2,ADD1,CYLD,FAS,CD38,VDAC2,TOP2A,DDIT3,F2R,CASP9,RHOB,WEE1,TIMP2,IL1A,IFITM3,CASP6,IL18,PLAT,GPX4,CASP7,ERBB2,BCL2L11,EBP,MMP2,PAK1,CASP3,GSR,CTH,GPX1,TNFRSF12A,BMF,DAP,CDKN1A,PSEN2,EMP1,EGR3,JUN,GADD45B,DAP3,GSN,ERBB3,F2,RARA,HSPB1,SOD1,RHOT2,MADD,BMP2,ENO2,CREBBP,PTK2,FEZ1,BID,MGMT,H1F0,DIABLO,CDK2,BCL2L1,BRCA1,PDCD4,BNIP3L,CFLAR,GADD45A,ROCK1,XIAP,AVPR1A,SLC20A1,GCH1,PPP2R5B,CCND2,BAX,DFFA,IGFBP6,TGFBR3,BCAP31,CDKN1B,NEFH,PPP3R1,BIK,BCL10,SATB1,ETF1,DNM1L,DNAJC3,CTNNB1,RETSAT,DNAJA1,BCL2L2,AIFM3,SOD2	4.18268379527702e-08
HALLMARK_COMPLEMENT	UP	3.31121979673794	1537	54	16399	54	4.38626068799408e-09	IRF7,CTSS,C1QC,SERPING1,C1QA,FCER1G,LGALS3,ITGAM,PLEK,LCP2,CP,CTSB,S100A9,MMP12,PIK3R5,PSMB9,CTSD,C3,IRF1,CFB,CCL5,ANXA5,PRKCD,GNAI2,GNGT2,LRP1,PIK3CG,CASP4,PLA2G4A,C1S,SERPINE1,CASP1,ANG,CLU,CFH,WAS,LAP3,DOCK10,CTSC,LCK,F10,CD36,TNFAIP3,PLSCR1,CDA,GCA,MMP14,RHOG,CSRP1,JAK2,TIMP1,LIPA,CTSO,LGMN,CD46,PSEN1,PCLO,F5,CBLB,APOC1,PCSK9,CXCL1,LTA4H,S100A13,PDGFB,LTF,FN1,PREP,PLA2G7,RASGRP1,SH2B3,SIRT6,DOCK9,PRSS36,APOA4,CPM,IRF2,CASP9,PGCP,TIMP2,GP9,ITIH1,PFN1,GATA3,PLAUR,DOCK4,CEBPB,PLAT,CASP7,SERPINC1,PRCP,RNF4,LAMP2,PLG,GZMB,ZFPM2,F7,DGKH,ZFYVE20,SPOCK2,LYN,CASP3,TFPI2,ADRA2B,GNB2,PRDM4,MAFF,CALM3,C2,USP8,F8,KYNU,COL4A2,AKAP10,SCG3,CTSH,HSPA1A,HPCAL4,MT3,PPP4C,ZEB1,PIM1,MMP13,DUSP5,GRB2,F2,DUSP6,HNF4A,USP14,CR2,NOTCH4,KLKB1,RCE1,TMPRSS6,ACTN2,PHEX,SRC,F3,BRPF3,EHD1,DGKG,SEPX1,CALM1,GNAI3,VCPIP1,KCNIP3,PIK3CA,XPNPEP1,KCNIP2,GNB4,ATOX1,C9,KIF2A,ME1,RAF1,FYN,USP15,PPP2CB,ADAM9,PDP1,RABIF,GMFB,GNG2,CDK5R1,USP16,DPP4,CD55,GPD2,L3MBTL4,HSPA5,FDX1,CDH13,MMP15,DYRK2	4.18268379527702e-08
HALLMARK_ALLOGRAFT_REJECTION	UP	1.87367050849671	6051	112	16399	112	4.39564673548887e-09	IRF7,ITGB2,CTSS,PTPRC,B2M,STAT1,FYB,TAP1,ICAM1,CD3G,GBP2,PTPN6,TLR2,TAP2,HCLS1,ITGAL,ELF4,TAPBP,LY86,LCP2,CD8A,IGSF6,CAPG,GPR65,FGR,IRF8,FCGR2B,IL1B,CCR2,PSMB10,CD2,CD74,CCL5,TLR1,CD86,TNF,IL2RG,BCL3,CSF1,IFNGR1,CD3E,CCL7,IFNAR2,EREG,FLNA,CXCL13,SRGN,TGFB1,CCL2,WAS,ITK,IL2RB,ETS1,RPS3A,SOCS1,IRF4,CD47,LCK,CCR5,TLR6,TLR3,STAT4,NOS2,CFP,PF4,JAK2,TIMP1,NCF4,MAP4K1,PRKCB,CD247,RPS19,IL16,CCND3,CCR1,CD40,IL7,CXCL9,ZAP70,STAB1,NLRP3,PRF1,LTB,TPD52,IL18RAP,CCL19,EIF3D,RIPK2,RPS9,INHBB,TGFB2,TRAF2,FAS,CD4,LIF,F2R,AKT1,GCNT1,CD80,IL27RA,BCAT1,IL18,THY1,GZMB,MMP9,CDKN2A,DYRK3,CSK,LYN,RPL9,C2,CD28,CD79A,RPL39,KRT1,ABI1,DEGS1,IFNGR2,WARS,MRPL3,ST8SIA4,CCL11,F2,GLMN,IL12A,IL2RA,IL15,IL12RB1,CRTAM,NCR1,NPM1,RARS,HDAC9,GALNT1,ACHE,MBL2,LY75,BRCA1,SOCS5,AARS,IKBKB,CCND2,UBE2N,EIF5A,INHBA,MTIF2,EIF3A,DARS,APBB1,HIF1A,EIF3J,EIF4G3,MAP3K7,NCK1,BCL10,ACVR2A,EGFR,RPL3L,CARTPT,ABCE1,UBE2D1,NME1	4.18268379527702e-08
HALLMARK_INTERFERON_GAMMA_RESPONSE	UP	1.96471922430545	6924	146	16399	146	4.42036962589043e-09	IRF7,IFIT1,USP18,IFI44,IFIT3,GBP6,XAF1,ZBP1,LGALS3BP,RTP4,DDX60,DDX58,DHX58,IRF9,PARP14,IFIH1,B2M,STAT1,RSAD2,NLRC5,TAP1,SERPING1,SP110,PSMB8,ICAM1,PARP12,SAMD9L,OAS2,PTPN6,EIF2AK2,STAT2,ISG15,UBE2L6,MX1,BST2,HERC6,CMPK2,LY6E,TAPBP,LCP2,EPSTI1,CD274,MX2,CXCL10,STAT3,SLAMF7,IFIT2,TNFSF10,CSF2RB,GBP4,PSMB9,IRF8,VCAM1,OAS3,TRIM25,PSMB10,PML,IRF1,IFI30,CFB,ZNFX1,CD74,CCL5,CMKLR1,IRF5,IL10RA,CD86,SAMHD1,PSME1,TNFAIP2,TRIM21,IFI35,MVP,CASP4,PLA2G4A,C1S,PTGS2,SOCS3,CCL7,CIITA,IFNAR2,CASP1,BATF2,CCL2,RIPK1,ADAR,FGL2,PTPN1,CFH,KLRK1,IL2RB,MYD88,LAP3,TRIM14,SOCS1,IRF4,NMI,TDRD7,ITGB7,IL18BP,TNFAIP3,PLSCR1,STAT4,FPR1,JAK2,TRAFD1,P2RY14,PSME2,CASP8,CD40,IL7,CXCL9,ISG20,FTSJD2,RNF31,PNP,RAPGEF6,OGFR,PFKP,RIPK2,TNFAIP6,BANK1,TXNIP,PDE4B,FAS,CD38,TRIM26,IRF2,MTHFD2,IFITM3,TOR1B,SRI,MARCH1,METTL7B,VAMP5,SELP,NOD1,CASP7,IFITM2,UPP1,CASP3,NCOA3,CDKN1A,LATS2,CXCL11,PSMB2,WARS,PIM1,NAMPT,SSPN,NUP93,PNPT1,ST8SIA4,ARID5B,LYSMD2,IL15,RBCK1,BTG1,SLC25A28,EIF4E3,NFKB1,NFKBIA,BPGM,PELI1,GCH1,VAMP8,PSMA2,ARL4A,PTPN2,HIF1A,ST3GAL5,PSMA3,IL15RA,ISOC1,AUTS2,SOD2	4.18268379527702e-08
HALLMARK_INFLAMMATORY_RESPONSE	UP	5.39181234963913	725	41	16399	41	4.43258518778578e-09	IRF7,RTP4,ICAM1,C3AR1,TLR2,EIF2AK2,CYBB,BST2,LY6E,TAPBP,OSMR,LCP2,CXCL10,CSF3R,MSR1,EMR1,TNFSF10,PIK3R5,AXL,IL1B,IRF1,CCL5,C5AR1,CMKLR1,CLEC5A,IL10RA,TLR1,CD48,TNFRSF1B,PTAFR,GPR183,CXCR6,CSF1,P2RX7,CCL7,SERPINE1,IL7R,RGS1,EREG,CCL2,CD14,PTGER4,IL2RB,SELE,GNA15,EBI3,LCK,NMI,TLR3,SLC28A2,FPR1,MMP14,RHOG,P2RX4,CX3CL1,SLC4A4,IL18R1,SLC7A2,NOD2,TIMP1,SCARF1,IL1R1,SEMA4D,PSEN1,PTGIR,CD40,BEST1,CXCL9,RELA,TPBG,ITGB3,STAB1,CD82,SLAMF1,SELL,BTG2,NLRP3,EMP3,IL18RAP,GPR132,RIPK2,MEFV,RASGRP1,TNFAIP6,PDE4B,IFITM1,KLF6,LIF,MET,PDPN,LPAR1,IL1A,MYC,KCNJ2,SRI,SCN1B,PLAUR,ABCA1,IRAK2,IL18,ITGA5,CCRL2,DCBLD2,LYN,SLC11A2,SLC31A2,NPFFR2,ATP2B1,EDN1,CDKN1A,HRH1,HBEGF,ADRM1,PTGER2,PVR,ADORA2B,ABI1,CXCL11,IFNGR2,NAMPT,LDLR,KCNA3,ACVR1B,SGMS2,P2RY2,MXD1,TNFSF9,PTPRE,KIF1B,KCNMB2,ADM,IL15,RGS16,LAMP3,TACR3,OPRK1,F3,NFKB1,NFKBIA,AHR,AQP9,HPN,GNAI3,CHST2,CCL24,HAS2,SLC1A2,ITGB8,GCH1,INHBA,SPHK1,RAF1,RNF144B,IFNAR1,FZD5,TACR1,HIF1A,ATP2C1,VIP,NDP,PROK2,ACVR2A,CD55,SLC7A1,GABBR1,IL15RA,APLNR,SLC31A1,CALCRL,PCDH7,ATP2A2,GPC3	4.18268379527702e-08
HALLMARK_KRAS_SIGNALING_UP	UP	4.21471181029935	826	38	16399	38	4.45304548790659e-09	ITGB2,CTSS,LAPTM5,PSMB8,C3AR1,DOCK2,FCER1G,LCP1,CXCL10,VWA5A,IKZF1,IL33,IRF8,IL1B,PECAM1,CFB,CMKLR1,IL10RA,ENG,TMEM176B,PLAU,TNFRSF1B,F13A1,IL2RG,TLR8,BIRC3,PPBP,SPP1,PTGS2,APOD,IL7R,EREG,MAP3K1,CSF2RA,CFH,ETS1,CD37,ITGA2,SOX9,PLVAP,TOR1AIP2,TNFAIP3,MMP11,PRDM1,MAP4K1,LAT2,ELTD1,ATG10,ADAMDEC1,MAFB,GALNT3,GFPT2,ADAM8,FLT4,FUCA1,ARG1,GUCY1A3,F2RL1,BTC,GPR124,ID2,SPON1,JUP,ANO1,SNAP91,RELN,LIF,ACE,SPARCL1,USH1C,KLF4,RBP4,GPRC5B,GABRA3,KIF5C,SCN1B,SCG5,SLPI,PLAUR,CBL,DNMBP,NIN,PLAT,AVL9,ST6GAL1,AKAP12,CIDEA,IGFBP3,DCBLD2,TMEM100,NGF,MMP9,GLRX,TMEM176A,NAP1L2,CFHR2,PIGR,GADD45G,IGF2,HBEGF,TPH1,SCG3,ALDH1A3,EMP1,ALDH1A2,GYPC,CAB39L,SLMO2,IL1RL2,MALL,HIST1H2BB,RBM4,PCP4,GNG11,CXCR4,ETV5,KCNN4,DUSP6,USP12,PCSK1N,WDR33,TSPAN13,CBR4,HKDC1,ADAM17,NR0B2,ITGBL1,RGS16,STRN,SNAP25,NRP1,SPRY2,BMP2,MPZL2,AKT2,HDAC9,AMMECR1,YRDC,MYCN,BPGM,TSPAN7,TFPI,FBXO4,PTPRR,FGF9,TMEM158,MTMR10,ETV1,SEMA3B,TRAF1,G0S2,CCND2,INHBA,ERO1L,PTBP2,PTCD2,RABGAP1L,SDCCAG8,PRRX1,PPP1R15A,BTBD3,TRIB1,EPHB2,EVI5,LY96,TNNT2,MMD,NR1H4,CPE,CROT,SATB1,ANGPTL4,PEG3,CDADC1,ETV4,HSD11B1,WNT7A,CBX8,TRIB2	4.18268379527702e-08
HALLMARK_TNFA_SIGNALING_VIA_NFKB	UP	2.02463310680967	4072	92	16399	92	4.47005055193017e-09	DDX58,IFIH1,TAP1,ICAM1,TLR2,PLEK,CXCL10,IFIT2,IL1B,IRF1,CCL5,CD44,LITAF,PLAU,TNFAIP2,NFE2L2,TNF,BCL3,GPR183,CSF1,BIRC3,PTGS2,SOCS3,IL6ST,SERPINE1,IL7R,SAT1,CCL2,NFKB2,PTGER4,RELB,SQSTM1,ZC3H12A,TNFAIP3,TNIP2,B4GALT1,ATF3,DUSP2,NFKBIE,TGIF1,IER3,PMEPA1,CEBPD,RCAN1,MCL1,MSC,GFPT2,RELA,SMAD3,CXCL1,DRAM1,FOSL2,BTG2,ZFP36,CCND1,CD83,F2RL1,EFNA1,BHLHE40,ID2,RIPK2,TNFAIP6,PDE4B,KLF2,KLF6,MAP3K8,IRS2,FUT4,JUNB,LIF,PTX3,CCNL1,EGR2,EGR1,NR4A3,NR4A2,TNIP1,RHOB,SGK1,IER5,CD80,KLF4,IL1A,MYC,B4GALT5,PNRC1,CLCF1,PLAUR,ABCA1,REL,IL18,CEBPB,TUBB2A,CCRL2,EIF1,PDLIM5,NR4A1,NFAT5,STAT5A,MAFF,ATP2B1,EDN1,TRIP10,SLC2A6,SLC2A3,KYNU,CDKN1A,FOSB,HBEGF,SERPINB8,LAMB3,CXCL11,EGR3,HES1,IFNGR2,FOSL1,JUN,GADD45B,ETS2,DUSP5,MARCKS,NAMPT,FOS,LDLR,NFIL3,MXD1,TNFSF9,SIK1,IER2,PLK2,PTPRE,JAG1,FJX1,NINJ1,BTG1,PER1,IL23A,PHLDA1,BMP2,F3,NFKB1,TIPARP,NFKBIA,GEM,EHD1,DNAJB4,YRDC,SLC16A6,KLF10,CYR61,TRAF1,G0S2,CFLAR,GADD45A,VEGFA,TNFAIP8,CXCR7,MAP2K3,PFKFB3,SPSB1,GCH1,INHBA,SPHK1,DUSP1,SNN,DENND5A,BCL6,AREG,PPP1R15A,RNF19B,TRIB1,TANK,SDC4,KDM6B,PPAP2B,BIRC2,PANX1,IL15RA,ZBTB10,KLF9,TSC22D1,DUSP4,SOD2	4.18268379527702e-08
HALLMARK_OXIDATIVE_PHOSPHORYLATION	DOWN	2.53581999734547	4063	120	16399	120	4.56995052910969e-09	SUCLA2,IDH1,AIFM1,ATP5H,NDUFA9,SDHD,PDHA1,PDHB,NDUFA5,COX6C,LRPPRC,HADHA,NDUFS1,COX7B,ACAT1,ETFA,UQCRQ,DLST,NDUFA4,ATP5A1,TIMM13,IMMT,DLAT,NDUFV1,SLC25A4,RETSAT,IDH3B,UQCRFS1,ACADVL,SDHC,NDUFS2,SLC25A5,NDUFAB1,ABCB7,NDUFB6,SDHA,GLUD1,IDH3A,FDX1,OGDH,NDUFB8,MTX2,ATP5J,PDHX,NDUFC2,UQCRB,ETFDH,CYCS,MRPS22,ATP5L,PMPCA,COX4I1,AFG3L2,ACADM,HSPA9,ATP5C1,ATP5E,DLD,MRPL15,NDUFS8,ECH1,ATP5J2,COX5A,ATP5G1,CYC1,NDUFB3,ACAA2,COX7C,SLC25A12,VDAC1,TIMM8B,TIMM9,ATP5G3,ATP5F1,HCCS,DECR1,ATP5B,NDUFV2,CS,IDH3G,ATP5O,FXN,ACADSB,SLC25A20,SUCLG1,UQCRC1,COX10,TOMM70A,SUPV3L1,ATP1B1,NDUFS4,BCKDHA,UQCRC2,NDUFB7,MDH1,MRPS11,MGST3,OPA1,PRDX3,HTRA2,HSD17B10,RHOT1,ISCU,PDP1,NDUFA2,ATP6V1F,TIMM50,SDHB,ACO2,UQCR10,NDUFC1,COX5B,NDUFS6,PHYH,BAX,OXA1L,NDUFB2,GRPEL1,ATP5G2,ATP6V1D,SLC25A11,PHB2,MFN2,COX6B1,SLC25A3,ATP5D,NDUFA8,TIMM10,CPT1A,MDH2,NDUFA6,MRPS12,NQO2,NDUFS7,COX7A2,NDUFB5,POLR2F,ATP6V0B,NDUFS3,ISCA1,VDAC3,MTRF1,NDUFA3,COX8A,NDUFA7,TOMM22,RHOT2,COX6A1,UQCRH,ATP6V1E1,ETFB,HADHB,ALAS1,BRP44L,UQCR11,ATP6V1H,NNT,MRPL11,COX11,POR,ECI1,GOT2,NDUFA1,ECHS1,MRPS30,NDUFB4,MRPS15,LDHB,TIMM17A,PDK4,MRPL35,ATP6AP1,MRPL34,ATP6V1C1,ALDH6A1,COX17,LDHA,CASP7,GPX4,COX15,ATP6V1G1,VDAC2,COX7A2L,BDH2,OAT,SURF1,CYB5R3,MAOB,MTRR,IDH2,TCIRG1	4.18268379527702e-08
HALLMARK_COAGULATION	UP	1.74923100584436	6502	86	16399	86	4.60095217480472e-09	SERPING1,C1QA,PLEK,PROS1,VWF,CTSB,MMP3,C3,PECAM1,CFB,COMP,PLAU,CTSE,LRP1,C1S,SERPINE1,ANG,CLU,THBS1,CFH,ITGA2,APOC2,F10,A2M,MMP14,PF4,MMP11,ANXA1,CSRP1,TIMP1,SPARC,FBN1,CFI,CAPN5,RGN,CTSO,HRG,LGMN,APOC1,ITGB3,TIMP3,LTA4H,USP11,PRSS23,S100A13,PDGFB,FN1,PREP,CD9,BMP1,CPB2,CASP9,PGCP,CPN1,S100A1,GP9,KLF7,ITIH1,SIRT2,F12,RAC1,PLAT,SERPINC1,F9,LAMP2,PLG,RAPGEF3,MMP9,CAPN2,MMP2,APOC3,C8A,TFPI2,CFD,PEF1,GNB2,MAFF,C2,MST1,CTSK,F8,MASP2,CTSH,DUSP14,MSRB2,ARF4,FGA,DCT,GSN,CRIP2,APOA1,FGG,F2,DUSP6,HTRA1,HNF4A,WDR1,KLK8,KLKB1,TMPRSS6,C8B,F3,GDA,F11,HPN,SH2B2,THBD,MBL2,C8G,C9,GNG12,PROZ,FYN,PROC,ADAM9,RABIF,ISCU,F13B,FURIN,ACOX2,DPP4,HMGCS2,P2RY1,MMP15	4.18268379527702e-08
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	UP	1.89464910543342	3564	77	16399	77	6.29419043551849e-08	ITGB5,CAPG,TGM2,MMP3,VCAM1,WIPF1,SPOCK1,VIM,COMP,CD44,LOXL2,TGFBI,CXCL12,LRP1,SPP1,SERPINE1,FLNA,SAT1,FBLN5,TGFB1,SERPINE2,THBS1,POSTN,GLIPR1,COL6A3,FGF2,ITGA2,BGN,TNFAIP3,PDGFRB,QSOX1,PMP22,GREM1,MMP14,TPM4,LOX,DCN,TIMP1,SPARC,FBN1,PMEPA1,SLC6A8,EFEMP2,FBLN2,SLIT3,ACTA2,CTGF,COL5A3,ITGB3,CXCL1,FUCA1,TIMP3,FSTL1,MFAP5,EMP3,VCAN,FN1,COL4A1,LUM,ID2,LAMA1,LAMA2,NOTCH2,FAS,GLT25D1,BMP1,PTX3,TPM2,COL1A1,ITGAV,RHOB,DAB2,SFRP1,PCOLCE,NNMT,TAGLN,CADM1,MYL9,PLAUR,TNFRSF11B,PCOLCE2,COL5A1,THY1,ITGA5,IGFBP3,LOXL1,SGCD,GPC1,MMP2,CALD1,SNAI2,TFPI2,APLP1,ECM1,COL7A1,SDC1,LGALS1,LAMC2,FSTL3,TNFRSF12A,PLOD2,MYLK,ECM2,COL4A2,NID2,COL16A1,PVR,FBLN1,LAMA3,CRLF1,PTHLH,MGP,THBS2,FMOD,DST,JUN,GADD45B,MCM7,MATN2,EDIL3,LRRC15,IGFBP4,HTRA1,ANPEP,COL1A2,IL15,COL12A1,LAMC1,COL6A2,MAGEE1,RGS4,MSX1,ENO2,ABI3BP,GEM,COPA,FBN2,PLOD3,TPM1,CAP2,CYR61,FAP,SCG2,FOXC2,ELN,CTHRC1,GADD45A,VEGFA,FZD8,OXTR,SGCB,INHBA,ADAM12,PDLIM4,COL8A2,WNT5A,CDH2,PRRX1,SNTB1,AREG,PLOD1,SERPINH1,COL3A1,PPIB,TGFBR3,NT5E,GAS1,GPX7,SDC4,MEST,SLIT2,PFN2,NTM,CALU,VEGFC,LEPRE1,BDNF,FERMT2,CDH6,SFRP4,CDH11,ITGB1,COL11A1,GJA1,SGCG,IGFBP2,DPYSL3	4.49585031108464e-07
HALLMARK_IL2_STAT5_SIGNALING	UP	1.84733729757918	4341	89	16399	89	7.55743689850874e-09	CTSZ,TLR7,CXCL10,CAPG,GPR65,TNFSF10,TGM2,GBP4,IRF8,AHNAK,CD44,IL10RA,CD48,CD86,TNFRSF1B,CSF1,IFNGR1,SPP1,CAPN3,NFKBIZ,FAH,FGL2,PRKCH,IL2RB,PRNP,SOCS1,IRF4,ANXA4,RHOH,PLSCR1,BATF,P2RX4,IL18R1,IGF2R,ENPP1,NDRG1,CD79B,CYFIP1,CCND3,CDCP1,BATF3,SYNGR2,AGER,SELL,IL3RA,CD83,PNP,LRRC8C,MYO1C,LTB,P4HA1,GALM,BHLHE40,CKAP4,GLIPR2,PENK,PLAGL1,BCL2,BMPR2,KLF6,MAP3K8,AKAP2,PRAF2,LIF,TIAM1,TTC39B,ITGAV,RHOB,ITGA6,S100A1,IFITM3,MYC,IGF1R,IKZF2,PTH1R,SWAP70,CD81,SLC1A5,PLIN2,SLC39A8,SH3BGRL2,IKZF4,SCN9A,SELP,GPX4,SNX9,POU2F1,SERPINC1,MAPKAPK2,HK2,CTLA4,IRF6,IL1RL1,MYO1E,CASP3,ITGAE,APLP1,DCPS,DHRS3,ECM1,N6AMT2,MAFF,AHCY,NCOA3,TNFRSF18,SLC2A3,ENO3,RNH1,SLC29A2,PTGER2,TNFRSF4,ST3GAL4,MUC1,EMP1,PPAP2A,COL6A1,PIM1,GADD45B,EOMES,ICOS,ALCAM,SYT11,NFIL3,MXD1,GSTO1,ODC1,SHE,SPRED2,NOP2,CCNE1,IL2RA,PTRH2,XBP1,SMPDL3A,RGS16,CISH,ITIH5,UMPS,PHLDA1,NRP1,BMP2,GUCY1B3,AHR,SOCS2,LCLAT1,SPRY4,PUS1,RRAGD,BCL2L1,GABARAPL1,CDC42SE2,SNX14,TRAF1,PLEC,CCND2,ADAM19,AMACR,PTCH1,GPR83,ARL4A,UCK2,HIPK2,NCS1,RABGAP1L,DENND5A,COCH,LRIG1,NT5E,TWSG1,FURIN,CDC6,TNFRSF21,HUWE1,RORA,PDCD2L,WLS,PHTF2,CCDC164,CDKN1C,ETV4,FAM126B,HOPX	6.29786408209062e-08
HALLMARK_MYC_TARGETS_V1	DOWN	1.48111118953778	6621	119	16399	119	8.24636035012816e-07	PSMA4,HDAC2,YWHAE,NME1,HSPD1,SNRPD3,DUT,EIF2S1,HSPE1,CANX,HNRNPA3,GLO1,NDUFAB1,CCT5,CNBP,HNRNPA2B1,EIF4E,ABCE1,EIF1AX,CCT7,SERBP1,SNRPD1,RAD23B,COX5A,AP3S1,SYNCRIP,TCP1,ETF1,HSP90AB1,GSPT1,CYC1,NCBP2,LSM2,PSMC6,EIF4G2,STARD7,CTPS,U2AF1,VDAC1,CUL1,TUFM,PPM1G,CLNS1A,SMARCC1,PA2G4,PSMD1,EIF3B,EIF4A1,CCT2,CCT3,PSMA6,TOMM70A,CCT4,EIF3J,UBE2E1,PRDX3,EIF2S2,TARDBP,PGK1,SRPK1,LSM7,RSL1D1,POLD2,PSMA7,YWHAQ,PTGES3,SNRPA,SNRPA1,CBX3,PSMA2,MRPS18B,ORC2,HNRNPU,VBP1,NOP56,KARS,HNRNPD,PHB2,HNRNPR,TXNL4A,RUVBL2,SLC25A3,TFDP1,C1QBP,SRSF1,NOP16,EPRS,KPNA2,ACP1,CDK2,COPS5,CDC20,PCBP1,PSMD14,PRPF31,NHP2,DEK,HNRNPC,NCBP1,PHB,MCM5,UBA2,FBL,SSB,IARS,AIMP2,DDX21,RFC4,PSMD8,PSMD3,NPM1,VDAC3,SET,NAP1L1,DHX15,FAM120A,CSTF2,HNRNPA1,G3BP1,TRA2B,CDK4,USP1,NOLC1,PPIA,RANBP1,RPL22,HDGF,PABPC4,IFRD1,SRSF7,ODC1,GOT2,H2AFZ,TRIM28,IMPDH2,SNRPD2,ILF2,PSMA1,MAD2L1,HDDC2,MCM7,EXOSC7,PRDX4,PSMB2,SNRPB2,XRCC6,DDX18,APEX1,CCNA2,SF3B3,XPOT,GNL3,SSBP1,PSMD7,PSMC4,RNPS1,MRPL9,PWP1,SRSF3,MCM2,RPS2,CAD,RPL34,RPS10,BUB3,RPL14,GNB2L1,LDHA,ERH,XPO1,RRP9,KPNB1,POLE3,RPL18,EEF1B2,RAN,PSMB3,MYC,EIF4H,UBE2L3,SF3A1,RPLP0,RPS6,RPS3,SRSF2,SRM,EIF3D,MRPL23,PCNA,RPS5,RRM1,PRPS2,RPL6,PABPC1,CDC45,SNRPG,MCM4,TYMS,MCM6	5.1539752188301e-06
