Gene_Set	Direction	Enrichment	n	b	N	B	p.value	Driver_Genes	adj.p.val
Olfactory transduction	DOWN	2.2128373015873	3780	23	14547	23	0.000382439031306414	SLC8A2,GNG7,CAMK2A,GNB1,PDE2A,PDE1A,NCALD,PRKACB,CALM1,CALM3,ADCY3,RGS2,OLFR1441,CAMK2G,OLFR78,ANO2,ARRB1,ARRB2,SLC8A1,PDE1C,PDE1B,PRKACA,GNG13,SLC24A4,GUCY2E,GNAL,CNGA4,CALML4,OLFR292,OLFR295,OLFR297,OLFR692,CAMK2D,PRKG2,OLFR798,OLFR101,OLFR102,OLFR1508,OLFR99,CNGB1	0.00400226893227643
Antifolate resistance	UP	2.87668794847167	3218	14	14547	14	0.000414887499220251	NFKB1,ABCG2,IL1B,DHFR,RELA,IKBKG,ATIC,SHMT2,TYMS,FOLR2,CHUK,GART,ABCC1,ALOX12,IKBKB,FPGS,ABCC2,GGH,FOLR1,SLC46A1,MTHFR,SLC19A1	0.00424316760566166
Cytosolic DNA-sensing pathway	UP	3.09247448979592	1764	15	14547	15	0.000540253715067496	IRF7,CASP1,NFKB1,NFKBIA,RIPK3,CXCL10,IL1B,POLR3A,RIPK1,RELA,IKBKG,POLR1C,IL33,IRF3,POLR2E,POLR3G,DDX58,CHUK,MAVS,POLR3K,IKBKB,IKBKE,CCL5,ZBP1,POLR2F,NFKBIB,POLR3H,POLR3B,TBK1,TREX1,PYCARD,POLR3C,POLR3E,POLR3F,POLR2H,TMEM173,POLR3D,POLR2L,ADAR,POLR3GL	0.00540253715067496
Carbon metabolism	UP	1.83041348871424	3369	39	14547	39	0.000637870137946916	ADPGK,H6PD,ACADS,ME2,ENO3,ACAT1,ECHS1,GAPDH,RPIA,IDH3G,G6PD2,G6PDX,CPS1,PCCB,DLD,TKT,SDHA,HK2,ALDH6A1,TALDO1,SDHD,SUCLA2,HIBCH,FH1,PGLS,SHMT2,IDH2,SDHC,ESD,ENO1,ENO1B,CAT,EHHADH,PDHA1,RPE,ALDOB,ACO1,ACO2,IDNK,DLST,PGAM1,PCCA,PRPS2,SDHB,GCK,CS,CSL,PGAM2,SUCLG1,PSPH,ACSS1,PGK1,ME3,ACAT2,PHGDH,TPI1,SDSL,MUT,PSAT1,SDS,IDH3B,GOT1,PRPS1,MDH2,MDH1,PFKL,PCX,PKM,GLDC,GOT2,ALDOC,PFKP,GPT,DLAT,GLUD1,PDHB,MTHFR,GPI1,HKDC1,ENO2,ACSS2,ALDOA,PFKM,FBP1,IDH3A,HK1,GLYCTK,AMT,OGDHL,4933405O20RIK,PGP,PGK2	0.00624003395817635
cGMP-PKG signaling pathway	DOWN	1.73892542927576	2768	45	14547	45	0.00137453453045677	4930544G11RIK,ATP1A4,SLC8A2,PPP3R2,KCNU1,MEF2C,ADRB1,ATP2B4,PPP3CB,KCNMB4,PPP3R1,ATP1A3,PDE2A,GUCY1B3,PRKCE,ADCY2,VDAC1,ATP2B2,GNAQ,ATP2B1,SRF,ATP1A2,ADRA1D,ADORA1,MAPK1,CACNA1S,CALM1,CALM3,ATP1B1,KCNMA1,ADCY3,MAP2K1,ATF4,PPP3CA,ATP2A3,PPP1R12A,ATP1B2,RGS2,ADRA1A,MEF2D,PPP3CC,ATP2B3,GNAI1,ADCY5,ADRA2C,EDNRB,SLC8A1,ROCK2,ATF6B,ATF2,MEF2A,PLCB1,ADCY1,GUCY1B2,NFATC2,GUCY1A3,GNA11,ADRA1B,ITPR1,BAD,ATP2A2,CALML4,MAP2K2,GUCY1A2,AKT3,MYLK2,SLC25A4,NOS3,PPIF,KCNMB1,ADRA2A,EDNRA,ADRA2B,PLCB4,KCNJ8,NFATC1,ATP1A1,CREB5,CREB3L1,MYLK3,VDAC3,CREB3L4,PPP1CA,GTF2IRD1,ADRB2,ROCK1,CREB1,MAPK3,PPP1CC,TRPC6,GNAI2,PDE3A,ATP1B4,GNA13,RAF1,MYL9,SLC25A5,VDAC2,IRS1,IRS3,PRKG2,OPRD1,PPP1CB,IRS2,RHOA,CREB3,ADCY7,ATP2A1,ITPR3,GNA12,GTF2I,NFATC4,AKT2,PDE3B,CACNA1C,PLCB2,PIK3R6,NPR2,CACNA1D,PIK3R5,CNGB1,VASP,PLCB3,ADCY9,PDE5A,CREB3L2,ATP1B3,ITPR2,INSR,PLN,MYH7,NFATC3,PIK3CG,CACNA1F,KCNMB2,BDKRB2	0.013160436993735
Porphyrin and chlorophyll metabolism	UP	2.39742903053026	3734	16	14547	16	0.00142471544501854	CP,ALAS2,FXN,ALAD,UROD,UROS,COX15,GUSB,HMOX1,CPOX,EARS2,HEPH,EPRS,HMBS,FECH,UGT2B36,UGT2B37,UGT2B38,UGT2B5,MMAB,HCCS,BLVRB,BLVRA,HMOX2,PPOX,COX10	0.0133567072970488
Jak-STAT signaling pathway	UP	1.83427202420982	2974	36	14547	36	0.00161555013642301	PTPN11,GFAP,IL10RB,CSF2RB,CSF2RB2,IRF9,LIFR,CRLF2,STAT5A,STAT3,CCND3,STAT6,IL6ST,PTPN6,IL2RG,STAT2,OSMR,IL15RA,IL13RA1,JAK3,IL9R,AOX2,IFNGR1,CCND2,IFNK,CDKN1A,STAT5B,IL20RA,SOCS1,GM13305,IL11RA1,IL11RA2,CREBBP,PIK3CD,EP300,SOCS4,AKT2,TYK2,IFNLR1,JAK1,SOS2,IL6RA,FHL1,IL10RA,IFNAR2,CTF1,THPO,IFNAR1,IL22RA1,RAF1,CISH,JAK2,IL2RB,SOCS6,PIK3CA,CNTF,PIK3R1,IL3RA,PTPN2,CSF2RA,IL23A,BCL2,PIAS1,IL12A,IL12RB2,LIF,OSM,PIAS4,STAM2,MTOR,PIK3CB,SOS1,AKT3,IFNGR2,IL5RA,IL13RA2,SOCS2,IL7,CSF3R,CCND1,IL21R,SOCS5,PIAS3,PIAS2,AOX3,EPOR,IL7R,PIK3R3,IL17D,STAM,CNTFR,GRB2,IL22RA2,PIK3R2,HRAS,SOCS7	0.0148366849263338
Toll-like receptor signaling pathway	UP	1.63557864202112	5156	40	14547	40	0.00182736612044998	IRF7,NFKB1,MAP3K8,NFKBIA,CXCL10,TLR4,IL1B,CD14,MAPK14,RIPK1,RELA,IKBKG,TLR8,IRF3,CD80,MYD88,CD40,TLR7,CHUK,TIRAP,PIK3CD,AKT2,TLR2,FADD,IRAK4,TRAF6,TAB1,TAB2,CD86,IFNAR2,CTSK,TLR6,IKBKB,IKBKE,CCL5,TICAM2,JUN,MAP3K7,IFNAR1,LBP,MAPK12,MAPK3,PIK3CA,PIK3R1,CXCL9,TRAF3,TBK1,IL12A,PIK3CB,IRF5,MAP2K7,IRAK1,AKT3,MAP2K2,MAP2K6,MAP2K3,MAP2K4,SPP1,PIK3R3,RAC1,MAP2K1,FOS,TOLLIP,MAPK8,MAPK1,MAPK10,MAPK11,MAPK9,PIK3R2	0.0162069986704614
Homologous recombination	UP	1.66018511959576	6687	29	14547	29	0.00183679318265229	ATM,TOP3A,RAD52,FAM175A,POLD1,BRCA2,BLM,BRE,RPA2,RPA3,RAD51B,RPA1,SSBP1,UIMC1,POLD4,BRCA1,RAD54L,NBN,MRE11A,TOP3B,RAD51,RAD51D,BRIP1,EME1,PALB2,BRCC3,POLD3,TOPBP1,MUS81,SYCP3,POLD2,RAD50,XRCC3,RBBP8,XRCC2,RAD54B,RAD51C,BABAM1	0.0162069986704614
Aldosterone synthesis and secretion	DOWN	1.79848290879506	4399	31	14547	31	0.00192584830922116	CAMK2A,PDE2A,DAGLA,PRKCE,ADCY2,GNAQ,PRKCG,CACNA1S,PRKACB,CALM1,CALM3,ADCY3,CAMK1D,ATF4,DAGLB,NR4A1,CAMK1G,CACNA1G,CAMK1,PRKCB,CAMK2G,ADCY5,NR4A2,ORAI1,ATF6B,PRKACA,ATF2,PLCB1,ADCY1,GNA11,CAMK4,ITPR1,PRKCA,CALML4,PRKD2,PLCB4,CREB5,CREB3L1,CAMK2D,CREB3L4,CREB1,GNAS,CREB3,ADCY7,ITPR3,CACNA1C,PLCB2,ATF1,CACNA1D,LDLR,PRKD1,PLCB3,ADCY9,PRKD3,CREB3L2,ITPR2,CACNA1F	0.0166659949836447
Other glycan degradation	UP	7.93790243370075	539	5	14547	5	0.00266976982060541	MAN2B2,NEU3,AGA,HEXDC,MAN2B1,MANBA,HEXB,GLB1,ENGASE,FUCA1,GBA2,NEU2,NEU1,MAN2C1,NEU4,GBA,FUCA2	0.0226678569674044
Pyrimidine metabolism	UP	1.38645894528955	7273	61	14547	61	0.00310504196388517	NT5E,DUT,PNPT1,RRM1,CAD,POLR3A,POLD1,UPP1,POLA2,POLR1A,POLR1B,POLR1C,POLA1,TWISTNB,POLR2E,POLE,POLR3G,NT5C,PNP,PNP2,NME2,PRIM1,TYMS,POLD4,CTPS2,TK2,UPP2,UPRT,DTYMK,NME6,ZNRD1,ENTPD1,POLE3,TXNRD1,POLR2D,NT5C2,NT5C3B,POLE4,POLR2C,NT5C3,POLR3K,POLR2B,UCK1,POLR2F,NT5C1A,UMPS,UCKL1,POLR3H,ENPP3,POLR1E,POLD3,POLR2J,POLR3B,DCTPP1,NME7,ENTPD4,GM21685,CMPK1,PRIM2,TYMP,POLE2,POLR3C,POLR3E,POLR2G,POLR2I,CTPS,CANT1,DPYS,POLD2,POLR3F,CMPK2,POLR2H,RRM2B,DCK,NME3,POLR3D,ENTPD3,ENTPD6,AK9,POLR2L,ENTPD8,TXNRD3,ENPP1,NME1,UCK2,POLR3GL,NT5M,NT5C1B	0.0258753496990431
Th1 and Th2 cell differentiation	UP	2.38718453645644	1678	19	14547	19	0.00337575632464782	H2-EB1,CD4,H2-AB1,H2-AA,NFKB1,NFKBIA,STAT5A,NFATC3,NOTCH2,STAT6,MAPK14,IL2RG,RELA,JAK3,IKBKG,DLL4,CD247,H2-DMB1,H2-DMB2,NOTCH3,IFNGR1,STAT5B,CHUK,LCK,TYK2,LAT,RBPJ,MAML1,PLCG1,JAK1,IKBKB,JUN,MAML2,JAG1,JAK2,NOTCH1,GATA3,MAPK12,MAPK3,IL2RB,NFKBIB,H2-OB,H2-DMA,IL12A,IL12RB2,NFATC1,ZAP70,IFNGR2,MAF,NFKBIE,H2-OA,DLL3,RBPJL,PRKCQ,JAG2,NFATC2,PPP3CC,PPP3CA,DLL1,FOS,TBX21,MAPK8,MAPK1,MAPK10,MAPK11,MAPK9,PPP3R1,PPP3CB,PPP3R2	0.0276198244743913
Metabolism of xenobiotics by cytochrome P450	UP	2.97850122850123	1776	12	14547	12	0.00377245649866476	GSTT2,DHDH,GSTP1,GSTP2,GSTA1,GSTA2,EPHX1,CBR1,CYP2F2,SULT2A1,SULT2A3,HPGDS,CBR3,GSTO1,ALDH3B3,UGT2B36,AKR7A5,GSTM4,GSTK1,ALDH3A1,GSTA4,UGT2B37,UGT2B38,UGT2B5,GSTA3,ALDH3B1,GSTM6,GSTM1,MGST3,GSTO2,GSTM7,CYP2S1,GSTM5	0.0303143825785561
Adrenergic signaling in cardiomyocytes	DOWN	1.83504331006644	2162	33	14547	33	0.00514925690156909	ATP1A4,CAMK2A,PPP1R1A,CACNG3,ADRB1,ATP2B4,CACNB3,CACNG7,PPP2R2C,ATP1A3,CACNB1,CACNG2,ADCY2,ATP2B2,GNAQ,CACNA2D3,ATP2B1,MAPK11,CACNG4,PPP2R2B,ATP1A2,ADRA1D,MAPK1,CACNA1S,PRKACB,CALM1,CALM3,ATP1B1,CACNG6,ADCY3,ATF4,PPP2R1A,ATP1B2,ADRA1A,ATP2B3,CAMK2G,GNAI1,ADCY5,CACNA2D2,SLC8A1,CACNG5,ATF6B,PRKACA,ATF2,PLCB1,PPP2CB,ADCY1,PPP2R5B,CACNG8,CACNB4,RAPGEF4,ADRA1B,PPP2R5E,ATP2A2,PRKCA,CALML4,PPP2R5C,SCN1B,RYR2,TPM3,TNNT2,AKT3,PPP2R3C,CACNB2,PPP2CA,PLCB4,ATP1A1,CREB5,CREB3L1,CACNA2D1,SCN4B,CAMK2D,SCN5A,SLC9A1,BCL2,PPP2R2D,CREB3L4,PPP1CA,PPP2R1B,ADRB2,KCNQ1,CREB1,MAPK3,PPP1CC,MAPK12,GNAI2,ATP1B4,PPP1CB,GNAS,CREB3,TPM1,TPM2,ADCY7,CACNA2D4,RPS6KA5,AKT2,CACNA1C,PLCB2,PIK3R6,TNNI3,RAPGEF3,CACNA1D,PIK3R5,MYL3,TNNC1,MYL4,PLCB3,ADCY9,TPM4,CREB3L2,ACTC1,ATP1B3,MAPK14,PLN,MYH7,PIK3CG,CACNA1F,MYL2,PPP2R3A,PPP2R5A,MYH6	0.0403104478228215
Base excision repair	UP	2.23391880218831	3473	16	14547	16	0.00519556883049699	NEIL2,PARP4,POLD1,PCNA,LIG1,MUTYH,APEX1,POLE,PARP1,SMUG1,PARP3,POLD4,OGG1,PARP2,POLE3,XRCC1,POLE4,APEX2,FEN1,LIG3,MPG,POLD3,MBD4,POLE2,POLD2,NTHL1,POLL,NEIL1,TDG,POLB	0.0403104478228215
Tryptophan metabolism	UP	2.52727588603197	2878	13	14547	13	0.0055379066148441	AADAT,KYNU,ACAT1,GCDH,ALDH9A1,ECHS1,TPH2,AOX2,KMO,AFMID,ASMT,CAT,EHHADH,INMT,ALDH7A1,KYAT3,MAOB,TDO2,ACAT2,ALDH3A2,MAOA,KYAT1,AOX3,IL4I1,ALDH1B1,OGDHL	0.0422382707911838
Intestinal immune network for IgA production	UP	17.8563829787234	94	3	14547	3	0.00623173086362061	H2-EB1,H2-AB1,H2-AA,ITGB7,IL15RA,TGFB1,H2-DMB1,H2-DMB2,CD80,CD40,ITGA4,CCL28,ICOSL,ICOS,CD86,TNFRSF13C,H2-OB,CCR9,H2-DMA,TNFSF13,H2-OA,PIGR,CCR10,CD40LG,MAP3K14,CXCL12	0.0467379814771546
Oxytocin signaling pathway	DOWN	1.69073969306079	4399	68	14547	68	1.03602213752385e-05	4930544G11RIK,PPP3R2,KCNJ4,CAMK2A,CACNG3,MEF2C,CACNB3,PPP3CB,CACNG7,PPP3R1,GUCY1B3,CACNB1,CACNG2,GNAO1,ADCY2,HRAS,KCNJ9,GNAQ,CACNA2D3,SRC,CACNG4,KCNJ3,CAMKK2,PRKCG,MAPK1,CACNA1S,PRKACB,CALM1,CALM3,CACNG6,PTGS2,ADCY3,FOS,MAP2K1,CAMK1D,PPP3CA,PPP1R12A,CAMK1G,KCNJ12,RGS2,CAMK1,PPP3CC,PRKAB2,PRKCB,CAMK2G,GNAI1,ADCY5,CACNA2D2,PPP1R12C,PLA2G4E,PRKAG2,CACNG5,ROCK2,PRKACA,PLCB1,PPP1R12B,PRKAA2,ADCY1,GUCY1B2,KRAS,CACNG8,NFATC2,ACTB,ELK1,GUCY1A3,CACNB4,CD38,CAMK4,EGFR,ITPR1,CCND1,PRKCA,CALML4,MAP2K2,RYR2,KCNJ6,GUCY1A2,MAPK7,MYLK2,RCAN1,MYL6B,NOS3,RYR1,KCNJ5,CACNB2,PLCB4,NFATC1,KCNJ2,CACNA2D1,KCNJ14,RYR3,MYLK3,CAMK2D,PPP1CA,MYL6,ACTG1,ROCK1,MAPK3,PPP1CC,GNAI2,RAF1,MYL9,JUN,PPP1CB,GNAS,RHOA,NRAS,MAP2K5,ADCY7,ITPR3,OXT,CACNA2D4,NFATC4,CACNA1C,EEF2K,EEF2,PLCB2,PIK3R6,NPR2,CDKN1A,PLA2G4F,CACNA1D,PIK3R5,TRPM2,PLCB3,ADCY9,PRKAB1,ITPR2,PRKAA1,PLA2G4B,NFATC3,PIK3CG,CACNA1F	0.000274241154050431
